STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3379;201812210450;    3;  957.3;   5.1;   3.7;  68.2;  -0.3;eor
       3379;201812210500;    3;  957.3;   5.0;   3.6;  68.3;  -0.4;eor
       3379;201812210510;    3;  957.1;   4.9;   3.5;  68.3;  -0.5;eor
       3379;201812210520;    3;  957.1;   4.9;   3.6;  67.8;  -0.6;eor
       3379;201812210530;    3;  957.0;   5.0;   3.4;  67.7;  -0.5;eor
       3379;201812210540;    3;  956.7;   5.1;   3.8;  66.2;  -0.7;eor
       3379;201812210550;    3;  956.5;   5.0;   3.5;  67.1;  -0.6;eor
       3379;201812210600;    3;  956.5;   5.4;   4.0;  64.3;  -0.8;eor
       3379;201812210610;    3;  956.4;   5.4;   3.9;  64.0;  -0.9;eor
       3379;201812210620;    3;  956.3;   5.4;   3.8;  64.1;  -0.8;eor
       3379;201812210630;    3;  956.1;   5.3;   3.5;  64.1;  -0.9;eor
       3379;201812210640;    3;  955.9;   5.1;   3.4;  64.1;  -1.1;eor
       3379;201812210650;    3;  955.9;   5.0;   3.2;  64.6;  -1.1;eor
       3379;201812210700;    3;  955.9;   4.9;   3.2;  63.5;  -1.5;eor
       3379;201812210710;    3;  955.7;   4.8;   3.1;  63.5;  -1.5;eor
       3379;201812210720;    3;  955.6;   4.7;   3.2;  63.9;  -1.6;eor
       3379;201812210730;    3;  955.6;   4.8;   3.3;  63.2;  -1.6;eor
       3379;201812210740;    3;  955.5;   4.7;   3.4;  63.9;  -1.6;eor
       3379;201812210750;    3;  955.4;   4.6;   3.4;  64.2;  -1.6;eor
       3379;201812210800;    3;  955.3;   4.5;   3.5;  64.5;  -1.6;eor
       3379;201812210810;    3;  955.2;   4.6;   3.8;  63.4;  -1.8;eor
       3379;201812210820;    3;  955.1;   4.6;   3.9;  64.2;  -1.6;eor
       3379;201812210830;    3;  955.1;   4.8;   4.2;  63.2;  -1.6;eor
       3379;201812210840;    3;  955.0;   5.0;   4.4;  61.1;  -1.9;eor
       3379;201812210850;    3;  955.0;   5.3;   4.8;  59.1;  -2.0;eor
       3379;201812210900;    3;  955.0;   6.0;   5.3;  54.4;  -2.5;eor
       3379;201812210910;    3;  955.2;   6.5;   5.6;  51.1;  -2.9;eor
       3379;201812210920;    3;  955.6;   7.0;   6.2;  47.6;  -3.4;eor
       3379;201812210930;    3;  955.7;   7.2;   6.3;  46.8;  -3.4;eor
       3379;201812210940;    3;  955.9;   7.0;   4.4;  57.3;  -0.9;eor
       3379;201812210950;    3;  955.6;   6.0;   3.8;  72.4;   1.4;eor
       3379;201812211000;    3;  955.2;   5.8;   3.9;  76.5;   2.0;eor
       3379;201812211010;    3;  955.2;   5.7;   3.9;  79.8;   2.5;eor
       3379;201812211020;    3;  954.7;   5.8;   4.0;  78.8;   2.4;eor
       3379;201812211030;    3;  954.4;   5.7;   4.1;  80.8;   2.7;eor
       3379;201812211040;    3;  954.1;   5.8;   4.1;  81.5;   2.9;eor
       3379;201812211050;    3;  953.8;   5.8;   4.3;  82.3;   3.0;eor
       3379;201812211100;    3;  953.5;   5.9;   4.3;  81.4;   3.0;eor
       3379;201812211110;    3;  953.2;   6.0;   4.4;  82.2;   3.2;eor
       3379;201812211120;    3;  952.9;   5.9;   4.3;  83.4;   3.3;eor
       3379;201812211130;    3;  952.6;   5.9;   4.3;  83.0;   3.2;eor
       3379;201812211140;    3;  952.2;   5.7;   4.3;  85.1;   3.4;eor
       3379;201812211150;    3;  951.9;   5.5;   4.0;  81.9;   2.7;eor
       3379;201812211200;    3;  951.6;   5.4;   3.9;  80.3;   2.3;eor
       3379;201812211210;    3;  951.8;   5.3;   3.9;  80.2;   2.2;eor
       3379;201812211220;    3;  951.4;   5.2;   3.7;  80.0;   2.0;eor
       3379;201812211230;    3;  951.2;   5.3;   3.9;  77.2;   1.6;eor
       3379;201812211240;    3;  951.1;   5.5;   4.0;  76.5;   1.7;eor
       3379;201812211250;    3;  950.8;   5.7;   4.1;  76.0;   1.8;eor
       3379;201812211300;    3;  950.6;   5.9;   4.2;  75.3;   1.9;eor
       3379;201812211310;    3;  950.5;   6.4;   4.6;  73.9;   2.1;eor
       3379;201812211320;    3;  950.6;   7.0;   5.0;  73.4;   2.6;eor
       3379;201812211330;    3;  950.6;   7.8;   5.5;  70.7;   2.8;eor
       3379;201812211340;    3;  950.4;   8.3;   5.9;  70.7;   3.3;eor
       3379;201812211350;    3;  950.6;   8.8;   6.2;  70.5;   3.7;eor
       3379;201812211400;    3;  950.7;   9.0;   6.4;  70.7;   4.0;eor
       3379;201812211410;    3;  950.6;   9.2;   6.6;  70.5;   4.1;eor
       3379;201812211420;    3;  950.7;   9.2;   6.5;  72.1;   4.4;eor
       3379;201812211430;    3;  950.6;   8.8;   6.5;  75.6;   4.7;eor
       3379;201812211440;    3;  950.7;   9.2;   6.8;  73.8;   4.8;eor
       3379;201812211450;    3;  950.7;   9.4;   8.1;  72.4;   4.7;eor
       3379;201812211500;    3;  950.8;   9.2;   7.4;  74.9;   5.0;eor
       3379;201812211510;    3;  950.9;   9.3;   7.3;  74.0;   4.9;eor
       3379;201812211520;    3;  950.9;   9.4;   7.5;  74.3;   5.1;eor
       3379;201812211530;    3;  951.0;   9.5;   8.3;  73.4;   5.0;eor
       3379;201812211540;    3;  951.1;   9.5;   7.8;  74.6;   5.2;eor
       3379;201812211550;    3;  951.1;   9.4;   7.9;  76.2;   5.4;eor
       3379;201812211600;    3;  951.1;   9.6;   8.3;  74.9;   5.4;eor
       3379;201812211610;    3;  951.2;   9.8;   8.5;  73.0;   5.2;eor
       3379;201812211620;    3;  951.4;  10.1;   8.9;  70.7;   5.0;eor
       3379;201812211630;    3;  951.5;  10.3;   9.0;  70.1;   5.1;eor
       3379;201812211640;    3;  951.7;  10.4;   9.1;  69.9;   5.1;eor
       3379;201812211650;    3;  951.8;  10.3;   9.1;  70.6;   5.2;eor
       3379;201812211700;    3;  951.7;  10.5;   9.2;  70.5;   5.4;eor
       3379;201812211710;    3;  951.8;  10.5;   9.2;  70.9;   5.4;eor
       3379;201812211720;    3;  951.9;  10.5;   9.3;  70.9;   5.4;eor
       3379;201812211730;    3;  952.0;  10.5;   9.3;  71.3;   5.5;eor
       3379;201812211740;    3;  952.0;  10.6;   9.4;  71.2;   5.6;eor
       3379;201812211750;    3;  952.1;  10.6;   9.3;  71.6;   5.7;eor
       3379;201812211800;    3;  952.2;  10.7;   9.4;  71.2;   5.7;eor
       3379;201812211810;    3;  952.2;  10.5;   9.1;  72.4;   5.8;eor
       3379;201812211820;    3;  952.1;  10.7;   9.5;  71.7;   5.8;eor
       3379;201812211830;    3;  952.3;  10.8;   9.5;  71.5;   5.9;eor
       3379;201812211840;    3;  952.2;  10.8;   9.6;  71.8;   5.9;eor
       3379;201812211850;    3;  952.3;  10.7;   9.5;  72.4;   5.9;eor
       3379;201812211900;    3;  952.3;  10.8;   9.5;  72.4;   6.0;eor
       3379;201812211910;    3;  952.2;  10.9;   9.5;  71.9;   6.0;eor
       3379;201812211920;    3;  952.3;  10.8;   9.5;  72.6;   6.1;eor
       3379;201812211930;    3;  952.1;  10.7;   9.4;  72.9;   6.0;eor
       3379;201812211940;    3;  952.2;  10.6;   9.4;  73.9;   6.1;eor
       3379;201812211950;    3;  952.3;  10.7;   9.4;  73.6;   6.2;eor
       3379;201812212000;    3;  952.3;  10.7;   9.5;  73.5;   6.2;eor
       3379;201812212010;    3;  952.3;  10.7;   9.3;  73.4;   6.1;eor
       3379;201812212020;    3;  952.3;  10.7;   9.3;  73.0;   6.1;eor
       3379;201812212030;    3;  952.3;  10.7;   9.4;  73.4;   6.1;eor
       3379;201812212040;    3;  952.3;  10.7;   9.4;  73.2;   6.1;eor
       3379;201812212050;    3;  952.4;  10.8;   9.5;  73.6;   6.3;eor
       3379;201812212100;    3;  952.3;  10.8;   9.5;  73.9;   6.3;eor
       3379;201812212110;    3;  952.4;  10.9;   9.7;  73.6;   6.4;eor
       3379;201812212120;    3;  952.4;  11.0;   9.7;  73.4;   6.4;eor
       3379;201812212130;    3;  952.5;  11.0;   9.9;  73.1;   6.4;eor
       3379;201812212140;    3;  952.4;  11.0;   9.8;  72.9;   6.3;eor
       3379;201812212150;    3;  952.3;  11.0;   9.6;  73.3;   6.4;eor
       3379;201812212200;    3;  952.3;  10.9;   9.5;  73.7;   6.4;eor
       3379;201812212210;    3;  952.3;  10.9;   9.6;  74.0;   6.5;eor
       3379;201812212220;    3;  952.2;  11.0;   9.7;  73.4;   6.4;eor
       3379;201812212230;    3;  952.2;  11.2;   9.9;  72.8;   6.5;eor
       3379;201812212240;    3;  952.1;  11.2;  10.0;  72.8;   6.5;eor
       3379;201812212250;    3;  952.1;  11.2;  10.0;  73.2;   6.6;eor
       3379;201812212300;    3;  952.0;  11.1;   9.8;  74.4;   6.7;eor
       3379;201812212310;    3;  951.9;  11.2;   9.9;  73.7;   6.7;eor
       3379;201812212320;    3;  951.9;  11.1;   9.5;  74.8;   6.8;eor
       3379;201812212330;    3;  951.9;  10.9;   8.6;  77.8;   7.2;eor
       3379;201812212340;    3;  951.9;  11.1;   9.2;  76.8;   7.2;eor
       3379;201812212350;    3;  952.0;  11.1;   9.7;  75.9;   7.0;eor
       3379;201812220000;    3;  952.1;  11.0;   9.7;  77.2;   7.2;eor
       3379;201812220010;    3;  952.1;  10.5;   9.0;  81.1;   7.4;eor
       3379;201812220020;    3;  952.0;  10.7;   9.4;  78.9;   7.2;eor
       3379;201812220030;    3;  952.1;  10.8;   9.6;  78.2;   7.2;eor
       3379;201812220040;    3;  952.2;  10.6;   9.3;  80.6;   7.4;eor
       3379;201812220050;    3;  952.2;  10.4;   9.2;  83.0;   7.6;eor
       3379;201812220100;    3;  952.2;   9.9;   8.6;  88.2;   8.0;eor
       3379;201812220110;    3;  952.2;  10.1;   8.6;  87.1;   8.1;eor
       3379;201812220120;    3;  952.3;  10.1;   8.8;  87.0;   8.0;eor
       3379;201812220130;    3;  952.4;   9.9;   8.5;  89.5;   8.3;eor
       3379;201812220140;    3;  952.6;   9.8;   8.5;  90.3;   8.3;eor
       3379;201812220150;    3;  952.5;   9.9;   8.4;  88.5;   8.1;eor
       3379;201812220200;    3;  952.4;  10.0;   8.4;  88.1;   8.1;eor
       3379;201812220210;    3;  952.4;  10.2;   8.5;  85.4;   7.9;eor
       3379;201812220220;    3;  952.4;  10.1;   8.5;  86.8;   8.0;eor
       3379;201812220230;    3;  952.4;  10.1;   8.5;  87.6;   8.1;eor
       3379;201812220240;    3;  952.2;   9.9;   8.4;  89.3;   8.2;eor
       3379;201812220250;    3;  952.1;  10.1;   8.5;  87.9;   8.2;eor
       3379;201812220300;    3;  952.1;  10.2;   8.5;  86.6;   8.1;eor
       3379;201812220310;    3;  952.1;  10.3;   8.5;  85.7;   8.0;eor
       3379;201812220320;    3;  952.0;  10.2;   8.5;  86.9;   8.1;eor
       3379;201812220330;    3;  952.0;  10.0;   8.4;  89.3;   8.3;eor
       3379;201812220340;    3;  951.8;  10.1;   8.5;  87.6;   8.1;eor
       3379;201812220350;    3;  951.8;  10.3;   8.5;  85.4;   8.0;eor
       3379;201812220400;    3;  951.8;  10.6;   8.5;  82.9;   7.8;eor
       3379;201812220410;    3;  951.6;  10.6;   8.5;  82.4;   7.7;eor
       3379;201812220420;    3;  951.6;  10.8;   8.6;  80.4;   7.6;eor
       3379;201812220430;    3;  951.7;  11.1;   8.6;  77.9;   7.4;eor
       3379;201812220440;    3;  951.7;  11.2;   8.7;  76.1;   7.2;eor
       3379;201812220450;    3;  951.8;  11.2;   8.6;  75.5;   7.0;eor
       3379;201812220500;    3;  951.7;  11.5;   8.6;  73.0;   6.8;eor
       3379;201812220510;    3;  951.9;  11.4;   8.6;  72.7;   6.7;eor
       3379;201812220520;    3;  951.9;  11.4;   8.5;  72.8;   6.7;eor
       3379;201812220530;    3;  952.0;  11.5;   8.4;  70.9;   6.4;eor
       3379;201812220540;    3;  951.9;  11.5;   8.4;  70.5;   6.3;eor
       3379;201812220550;    3;  952.2;  11.5;  10.0;  70.8;   6.4;eor
       3379;201812220600;    3;  952.3;  11.5;   9.5;  71.4;   6.5;eor
       3379;201812220610;    3;  952.4;  11.3;   9.3;  73.2;   6.7;eor
       3379;201812220620;    3;  952.3;  11.0;   9.4;  75.3;   6.8;eor
       3379;201812220630;    3;  952.4;  11.1;   9.7;  74.0;   6.6;eor
       3379;201812220640;    3;  952.5;  11.4;  10.0;  70.9;   6.3;eor
       3379;201812220650;    3;  952.5;  11.5;  10.0;  69.5;   6.1;eor
       3379;201812220700;    3;  952.5;  11.5;  10.0;  69.3;   6.1;eor
       3379;201812220710;    3;  952.5;  11.6;  10.3;  68.7;   6.0;eor
       3379;201812220720;    3;  952.6;  11.5;  10.1;  69.0;   6.0;eor
       3379;201812220730;    3;  952.4;  11.4;   9.9;  68.7;   5.9;eor
       3379;201812220740;    3;  952.4;  11.5;   9.9;  67.0;   5.6;eor
       3379;201812220750;    3;  952.5;  11.6;  10.1;  65.6;   5.4;eor
       3379;201812220800;    3;  952.8;  11.6;  10.1;  65.4;   5.3;eor
       3379;201812220810;    3;  953.1;  11.6;  10.2;  66.0;   5.5;eor
       3379;201812220820;    3;  953.4;  11.5;  10.2;  67.0;   5.6;eor
       3379;201812220830;    3;  953.5;  11.6;  10.0;  66.8;   5.6;eor
       3379;201812220840;    3;  953.3;  11.4;  10.1;  68.2;   5.8;eor
       3379;201812220850;    3;  953.6;  11.2;  10.1;  69.6;   5.9;eor
       3379;201812220900;    3;  953.9;  11.2;  10.0;  69.0;   5.7;eor
       3379;201812220910;    3;  954.2;  11.1;  10.0;  68.7;   5.6;eor
       3379;201812220920;    3;  954.4;  11.1;  10.1;  69.4;   5.7;eor
       3379;201812220930;    3;  954.5;  11.1;  10.2;  69.7;   5.8;eor
       3379;201812220940;    3;  954.7;  11.2;  10.4;  68.4;   5.6;eor
       3379;201812220950;    3;  954.9;  11.3;  10.5;  66.3;   5.2;eor
       3379;201812221000;    3;  955.0;  11.3;  10.5;  65.7;   5.1;eor
       3379;201812221010;    3;  954.9;  11.3;  10.5;  64.5;   4.9;eor
       3379;201812221020;    3;  955.0;  11.3;  10.5;  62.4;   4.4;eor
       3379;201812221030;    3;  955.0;  11.3;  10.7;  61.6;   4.2;eor
       3379;201812221040;    3;  955.0;  11.2;  10.3;  62.7;   4.4;eor
       3379;201812221050;    3;  955.0;  10.9;  10.0;  65.4;   4.7;eor
       3379;201812221100;    3;  955.1;  10.9;   9.8;  66.2;   4.8;eor
       3379;201812221110;    3;  955.0;  10.8;   9.8;  66.4;   4.8;eor
       3379;201812221120;    3;  955.1;  10.8;   9.7;  65.9;   4.7;eor
       3379;201812221130;    3;  955.1;  10.7;   9.6;  65.7;   4.5;eor
       3379;201812221140;    3;  955.1;  10.7;   9.7;  65.8;   4.6;eor
       3379;201812221150;    3;  955.3;  10.6;   8.9;  65.0;   4.3;eor
       3379;201812221200;    3;  955.3;  10.6;   9.5;  65.2;   4.3;eor
       3379;201812221210;    3;  955.5;  10.6;   9.7;  64.6;   4.2;eor
       3379;201812221220;    3;  955.8;  10.5;   9.5;  65.8;   4.4;eor
       3379;201812221230;    3;  956.0;  10.5;   9.6;  65.7;   4.4;eor
       3379;201812221240;    3;  955.9;  10.5;   9.6;  65.7;   4.4;eor
       3379;201812221250;    3;  956.1;  10.4;   9.5;  65.9;   4.3;eor
       3379;201812221300;    3;  956.1;  10.3;   9.3;  67.0;   4.4;eor
       3379;201812221310;    3;  956.1;  10.3;   9.4;  66.7;   4.4;eor
       3379;201812221320;    3;  956.0;  10.3;   9.6;  66.8;   4.4;eor
       3379;201812221330;    3;  956.2;  10.4;   9.6;  66.4;   4.4;eor
       3379;201812221340;    3;  956.4;  10.4;   9.5;  66.1;   4.3;eor
       3379;201812221350;    3;  956.5;  10.4;   9.3;  66.4;   4.4;eor
       3379;201812221400;    3;  956.5;  10.5;   9.5;  66.2;   4.5;eor
       3379;201812221410;    3;  956.6;  10.4;   9.3;  66.9;   4.5;eor
       3379;201812221420;    3;  956.9;  10.5;   9.5;  66.3;   4.5;eor
       3379;201812221430;    3;  957.0;  10.3;   8.5;  68.4;   4.7;eor
       3379;201812221440;    3;  957.2;   9.8;   7.5;  73.3;   5.3;eor
       3379;201812221450;    3;  957.5;   8.8;   7.0;  80.4;   5.6;eor
       3379;201812221500;    3;  957.6;   8.8;   6.9;  81.7;   5.8;eor
       3379;201812221510;    3;  957.6;   8.9;   6.7;  78.2;   5.3;eor
       3379;201812221520;    3;  957.8;   9.1;   6.7;  75.9;   5.1;eor
       3379;201812221530;    3;  957.8;   8.9;   6.7;  77.1;   5.1;eor
       3379;201812221540;    3;  957.9;   8.8;   6.7;  80.1;   5.6;eor
       3379;201812221550;    3;  957.9;   8.8;   6.7;  80.3;   5.6;eor
       3379;201812221600;    3;  958.0;   8.5;   6.7;  82.0;   5.6;eor
       3379;201812221610;    3;  958.1;   8.3;   6.7;  84.4;   5.8;eor
       3379;201812221620;    3;  958.1;   8.2;   6.6;  85.9;   6.0;eor
       3379;201812221630;    3;  958.1;   7.9;   6.6;  88.2;   6.1;eor
       3379;201812221640;    3;  958.0;   7.8;   6.6;  90.6;   6.4;eor
       3379;201812221650;    3;  958.2;   7.7;   6.6;  91.9;   6.5;eor
       3379;201812221700;    3;  958.4;   7.7;   6.6;  92.3;   6.5;eor
       3379;201812221710;    3;  958.4;   7.7;   6.6;  92.3;   6.5;eor
       3379;201812221720;    3;  958.5;   7.7;   6.4;  90.7;   6.3;eor
       3379;201812221730;    3;  958.6;   7.8;   6.4;  89.0;   6.1;eor
       3379;201812221740;    3;  958.6;   7.7;   6.3;  87.3;   5.7;eor
       3379;201812221750;    3;  958.8;   7.7;   6.3;  86.7;   5.6;eor
       3379;201812221800;    3;  959.0;   7.7;   6.3;  87.0;   5.7;eor
       3379;201812221810;    3;  959.1;   7.7;   6.3;  87.8;   5.8;eor
       3379;201812221820;    3;  959.2;   8.0;   6.5;  83.9;   5.4;eor
       3379;201812221830;    3;  959.2;   8.1;   6.5;  82.8;   5.4;eor
       3379;201812221840;    3;  959.3;   8.0;   7.0;  82.8;   5.3;eor
       3379;201812221850;    3;  959.3;   7.9;   6.4;  84.1;   5.4;eor
       3379;201812221900;    3;  959.3;   7.8;   6.2;  85.4;   5.5;eor
       3379;201812221910;    3;  959.2;   7.6;   6.2;  86.6;   5.5;eor
       3379;201812221920;    3;  959.2;   7.7;   6.3;  86.9;   5.7;eor
       3379;201812221930;    3;  959.4;   8.0;   6.4;  85.7;   5.8;eor
       3379;201812221940;    3;  959.6;   8.2;   6.5;  83.9;   5.6;eor
       3379;201812221950;    3;  959.7;   8.2;   6.9;  82.4;   5.4;eor
       3379;201812222000;    3;  959.8;   8.3;   7.0;  81.3;   5.3;eor
       3379;201812222010;    3;  959.8;   8.3;   7.1;  82.0;   5.4;eor
       3379;201812222020;    3;  959.8;   8.3;   6.9;  83.5;   5.7;eor
       3379;201812222030;    3;  959.9;   8.3;   7.1;  83.2;   5.6;eor
       3379;201812222040;    3;  959.9;   8.1;   6.6;  84.1;   5.6;eor
       3379;201812222050;    3;  959.9;   8.3;   6.9;  81.2;   5.3;eor
       3379;201812222100;    3;  959.7;   8.3;   7.1;  81.1;   5.3;eor
       3379;201812222110;    3;  959.8;   8.3;   7.1;  80.5;   5.1;eor
       3379;201812222120;    3;  959.9;   8.2;   7.0;  81.0;   5.1;eor
       3379;201812222130;    3;  959.8;   8.2;   6.9;  80.8;   5.1;eor
       3379;201812222140;    3;  959.9;   8.2;   6.8;  80.6;   5.1;eor
       3379;201812222150;    3;  960.0;   8.2;   6.8;  79.9;   4.9;eor
       3379;201812222200;    3;  960.1;   8.2;   6.8;  79.8;   4.9;eor
       3379;201812222210;    3;  960.1;   8.1;   6.4;  80.2;   4.9;eor
       3379;201812222220;    3;  960.1;   8.2;   6.8;  79.6;   4.9;eor
       3379;201812222230;    3;  960.2;   8.3;   6.9;  78.5;   4.8;eor
       3379;201812222240;    3;  960.3;   8.3;   7.1;  78.8;   4.8;eor
       3379;201812222250;    3;  960.2;   8.2;   6.5;  79.0;   4.8;eor
       3379;201812222300;    3;  960.2;   8.3;   7.0;  77.8;   4.7;eor
       3379;201812222310;    3;  960.3;   8.3;   7.0;  78.7;   4.8;eor
       3379;201812222320;    3;  960.5;   8.2;   7.1;  79.2;   4.8;eor
       3379;201812222330;    3;  960.3;   8.2;   7.1;  79.2;   4.8;eor
       3379;201812222340;    3;  960.2;   8.1;   7.0;  80.3;   4.9;eor
       3379;201812222350;    3;  960.3;   8.1;   6.5;  81.5;   5.1;eor
       3379;201812230000;    3;  960.5;   7.7;   6.2;  84.9;   5.3;eor
       3379;201812230010;    3;  960.5;   7.4;   6.1;  89.4;   5.8;eor
       3379;201812230020;    3;  960.7;   7.1;   6.2;  93.3;   6.1;eor
       3379;201812230030;    3;  960.8;   7.0;   6.1;  93.6;   6.0;eor
       3379;201812230040;    3;  961.0;   6.8;   6.0;  94.8;   6.0;eor
       3379;201812230050;    3;  961.1;   6.8;   6.0;  94.9;   6.0;eor
       3379;201812230100;    3;  961.1;   6.8;   5.9;  93.1;   5.8;eor
       3379;201812230110;    3;  961.2;   7.0;   5.8;  92.6;   5.9;eor
       3379;201812230120;    3;  961.2;   6.9;   5.7;  92.4;   5.8;eor
       3379;201812230130;    3;  961.4;   7.1;   5.8;  90.7;   5.7;eor
       3379;201812230140;    3;  961.5;   7.0;   5.7;  90.6;   5.6;eor
       3379;201812230150;    3;  961.7;   7.1;   5.8;  90.6;   5.7;eor
       3379;201812230200;    3;  961.8;   7.1;   5.8;  89.7;   5.5;eor
       3379;201812230210;    3;  961.8;   7.2;   5.8;  87.7;   5.3;eor
       3379;201812230220;    3;  961.7;   7.2;   5.7;  86.8;   5.2;eor
       3379;201812230230;    3;  961.6;   7.2;   5.7;  86.1;   5.0;eor
       3379;201812230240;    3;  961.7;   7.1;   5.5;  86.6;   5.0;eor
       3379;201812230250;    3;  961.8;   7.2;   5.7;  86.2;   5.1;eor
       3379;201812230300;    3;  961.7;   7.2;   5.6;  86.3;   5.1;eor
       3379;201812230310;    3;  961.6;   7.0;   5.5;  86.5;   4.9;eor
       3379;201812230320;    3;  961.6;   7.0;   5.5;  87.0;   5.0;eor
       3379;201812230330;    3;  961.7;   7.0;   5.7;  87.2;   5.0;eor
       3379;201812230340;    3;  961.6;   7.0;   5.8;  86.2;   4.9;eor
       3379;201812230350;    3;  961.6;   6.9;   5.8;  86.6;   4.8;eor
       3379;201812230400;    3;  961.6;   7.0;   5.9;  85.8;   4.8;eor
       3379;201812230410;    3;  961.8;   7.0;   6.1;  85.0;   4.7;eor
       3379;201812230420;    3;  961.8;   7.0;   6.1;  84.7;   4.6;eor
       3379;201812230430;    3;  961.9;   7.1;   6.2;  84.5;   4.7;eor
       3379;201812230440;    3;  962.0;   7.0;   6.1;  85.6;   4.8;eor
       3379;201812230450;    3;  962.1;   7.0;   6.0;  85.1;   4.7;eor
       3379;201812230500;    3;  962.1;   7.0;   5.9;  85.6;   4.8;eor
       3379;201812230510;    3;  962.0;   6.9;   5.6;  87.9;   5.0;eor
       3379;201812230520;    3;  962.0;   6.8;   5.7;  87.6;   4.9;eor
